1,184.580002,190.820007,184.009995,188.940002
2,192.889999,195.580002,191.460007,193.570007
3,195.029999,196.320007,193.690002,194.240005
4,194,196.490005,194,196.320007
5,198.589996,199.289993,194.369995,195.149994
6,195.789993,200.759995,195.229996,200.570007
7,202.089996,203.949997,201.429993,201.910004
8,201.600006,203.25,196.559998,197.839996
9,197.800003,200.610001,195.470001,200.339996
10,199.729996,199.889999,194.880005,196.330002
11,195.779999,198.529999,193.550003,198.440002
12,197.880005,204.399994,197.740005,203.509995
13,203.139999,206.350006,201.770004,204.699997
14,205.679993,208.020004,205,206.259995
15,208.830002,211.130005,208.089996,210.699997
16,210.449997,214.669998,207.990005,208.25
17,210.070007,213.259995,208.690002,212.830002
18,216.330002,216.380005,211.470001,214.320007
19,213.619995,214.080002,211.080002,213.669998
20,214.479996,215.800003,206.5,207.070007
21,206.130005,208.850006,202.029999,208.350006
22,209.559998,211.330002,205.029999,208.039993
23,205.399994,205.699997,202.309998,203.919998
24,204.470001,205.039993,201.389999,202.880005
25,205,212.300003,203.009995,211.600006
26,213.660004,213.940002,208.029999,208.75
27,209.199997,212.300003,208.389999,211.75
28,207.190002,210.919998,202.149994,202.539993
29,200.419998,202.860001,197.509995,201.300003
30,201.470001,203.970001,200.860001,203.850006
31,203.610001,204.699997,201.740005,202.020004
32,202.5,204.649994,202.009995,204.059998
33,201,204.460007,199.570007,203.899994
34,204.399994,205.100006,199.009995,205.009995
35,211.520004,217.639999,210.440002,216.539993
36,214.169998,214.770004,210.309998,213.289993
37,214.899994,215,211.570007,212.940002
38,212.339996,216.369995,211.550003,216.350006
39,214.850006,215.699997,210.929993,212.479996
40,211.669998,211.880005,206.350006,208.25
41,207.160004,207.649994,203.139999,203.380005
42,205.289993,210.279999,204.75,209.190002
43,209.440002,211.350006,208.149994,208.699997
44,208.759995,209.589996,207.509995,208.899994
45,209.600006,211.190002,208.919998,210.279999
46,210.529999,212.360001,209.210007,211.490005
47,211.490005,212.100006,209.25,209.699997
48,209.539993,215,208.910004,214.580002
49,213.860001,216.25,212.850006,213.020004
